Canola_detrend,precipitation_in_4_calculated_index,precipitation_in_5_calculated_index,precipitation_in_6_calculated_index,precipitation_in_7_calculated_index,precipitation_in_8_calculated_index,precipitation_in_9_calculated_index,precipitation_in_10_calculated_index,avg_max_temp_in_4,avg_max_temp_in_5,avg_max_temp_in_6,avg_max_temp_in_7,avg_max_temp_in_8,avg_max_temp_in_9,avg_max_temp_in_10
0.8356849701660778,1.5524198830350222,0.39828578647875756,1.6086885006813676,-1.1385475707399486,-0.6191476054804633,0.6998825233862878,1.1506249841116767,284.67401123046875,291.58648681640625,295.4516906738281,297.2478332519531,301.7804260253906,292.65936279296875,285.0512390136719
1.019650744187345,0.3107186558772998,0.27250976254208853,-0.24825570876617847,-0.27066897942249973,-0.27810348758976045,-0.1797156858147187,-0.9019510931798914,282.1467590332031,292.6756286621094,296.55426025390625,296.034912109375,299.8616027832031,291.5752258300781,282.966552734375
3.1804470958194315,0.27707575986944494,-0.3340900705675625,0.6035711935765757,0.40353793934074417,0.7823082048809749,2.7093936753915706,0.7117215906687724,283.9482421875,291.120361328125,296.9391174316406,298.8173828125,301.0386962890625,291.3064880371094,287.4011535644531
-0.6819259749376556,0.7408124225961645,1.3739212733472512,-1.5517735551494813,-0.4355877901040194,0.23275036154209003,-1.3720528131096876,-1.6958533874004753,281.2312927246094,287.2151794433594,296.3204040527344,301.3038635253906,296.3130187988281,291.5116882324219,288.2564697265625
-1.5674684680839235,2.0022017282018814,-0.5184579164864863,1.5569858900397924,0.5096611896434261,1.7730323300243653,0.895744096067875,1.0334217466545663,275.75323486328125,289.6412048339844,294.9080810546875,300.8868713378906,296.0235900878906,291.0195617675781,285.4942321777344
0.5238196163806315,0.5329370942512631,-1.6973633575749818,0.9618616879736293,-1.4465090899219033,0.49969535692569483,-1.4741335877739505,-2.029217292083825,283.9798583984375,292.50762939453125,296.0838623046875,299.6661071777344,300.49517822265625,297.3058776855469,283.5049133300781
0.5919382784560092,-1.05982991311771,0.2736472263997332,-0.68871352544816,-0.43032334583331444,-0.8975848212313412,1.3396069779639996,-1.1422396286287988,290.8067932128906,297.2211608886719,296.4931640625,300.9096984863281,296.24530029296875,290.9734802246094,287.1368713378906
0.6368875181422062,-0.1050570933147372,0.681105584499495,-1.1410824139427813,-0.21865819551368207,-0.8425990550001036,1.9219568113886263,-0.756340312095044,283.6121520996094,293.8728332519531,297.4194641113281,299.3565979003906,300.50775146484375,295.73626708984375,287.023193359375
-2.341332664560774,0.840548852511912,0.6469297334131642,-0.9825250415526158,0.18946566225285844,-1.9685545186753752,0.9592788861324244,-0.7392824226311209,276.0466003417969,286.5216064453125,296.37420654296875,300.6641845703125,297.9196472167969,294.4413146972656,284.9638671875
-10.342722269652931,-1.3577877057119552,-2.4385540687667286,-0.7637915209948059,-0.7547179613139515,2.1220071138931402,0.2058533077525763,0.8067434652069717,289.2240295410156,296.7034912109375,297.9452209472656,301.4383239746094,295.1282958984375,292.0489501953125,283.80950927734375
0.6327187028657306,-0.7528780488102716,-1.110833110850371,-0.08045730807513286,-0.7280150121429215,0.6472636316308246,-0.18205151698761157,0.16996519554497483,288.9412536621094,291.6213684082031,295.01220703125,301.152099609375,301.15655517578125,294.72955322265625,284.5238037109375
1.584990252995219,-0.9086704332919393,0.12512229386913357,-1.5138595158336337,0.3602477040548942,-8.318895185537652e-05,0.5411127617030935,1.3773110734273941,282.79254150390625,290.5125427246094,295.5727844238281,299.9334411621094,299.02935791015625,293.9339599609375,285.060302734375
1.2140923807355257,-1.1484671616940831,-0.04217346469880533,-0.6478868740568128,0.23660020689162575,-0.13545375711417793,0.23115707822898193,-0.40877074282831577,283.01458740234375,289.2244873046875,296.1529235839844,301.35430908203125,303.8775939941406,292.14801025390625,285.1636657714844
-5.479974913913347,1.574957572583699,-1.8846032399734685,-1.9608551957160636,-1.31993266879765,-1.2758607306542606,0.687770716056622,2.385699439310302,285.2196350097656,290.541015625,296.8864440917969,302.2527160644531,302.9869079589844,289.0339050292969,282.6327209472656
2.702788369048605,0.042406013775198655,0.26219996035655585,0.07585948780836585,-2.1615542260329645,2.067209623678538,0.496936244816562,-0.13609978914815019,287.6296081542969,294.419677734375,293.0968933105469,300.70758056640625,294.6331481933594,289.0313415527344,284.2741394042969
4.162382229621379,0.9238045059408116,-0.02837212099483099,-1.4161118999124709,1.1027531760974343,-0.9714146388974699,0.40400773237782467,-0.48357566637179217,284.2823486328125,293.08172607421875,298.28607177734375,298.341796875,299.7707214355469,289.9897766113281,286.5787658691406
3.1988066678049734,-1.9702771112956665,-1.2117272442671236,-0.6820493929693984,0.6911372418564012,-0.8052699430458524,-0.06176561583483889,-1.6766800306113034,291.49932861328125,296.5467224121094,300.36602783203125,298.5398254394531,296.7420959472656,294.44818115234375,284.2337951660156
-4.187938316400608,-2.4252761102005485,0.2749319869464797,-1.5421866294502795,-1.085115759809844,-1.4248755256248917,-0.364081506636312,-1.3574099229421828,288.92572021484375,295.4505920410156,304.1341247558594,302.1011047363281,300.86700439453125,292.7247619628906,286.1585998535156
-9.197852722995375,-0.5988182760276368,-1.0625078152158651,-0.3048337930646793,-0.8454702539198312,-0.5077686002914685,-0.7661362022072504,-0.16095189383722092,285.84490966796875,294.4194641113281,297.4248962402344,303.33599853515625,300.5825500488281,295.0086669921875,286.80096435546875
4.36906344802069,0.4635865756954177,-0.5833548734000596,0.513375286415783,-0.38305600472081525,0.24527885979208772,-0.527811629078892,-2.0720563999751875,285.13134765625,290.73504638671875,297.26544189453125,299.7173156738281,301.0030822753906,296.9656677246094,286.26373291015625
6.212810196647574,0.9175083336028357,0.6211319767032107,0.930966107043579,0.9279149746100158,0.60277883320691,0.7282629670154126,0.70573893414751,287.8487854003906,292.17901611328125,297.0126647949219,297.7984619140625,300.1298522949219,292.75732421875,282.56243896484375
-3.1666124771147217,0.21654779182688066,-0.20220867170923487,-1.3374033983591131,0.1263875144124387,-0.00932794494399585,-0.5540866243893814,-0.8574687582187331,283.3108825683594,293.9068603515625,295.6407470703125,294.7574462890625,297.3368225097656,292.5336608886719,285.7741394042969
6.830795426733804,-0.9084661090406797,-0.5083941416035491,0.6495875113495834,1.2985346103557185,-0.3796158602742148,-1.0052564989102555,-0.8481179904649935,284.7958068847656,292.9296569824219,293.5413818359375,294.1021728515625,296.329833984375,291.2432861328125,284.9800109863281
4.305033908193153,-0.800099365556073,0.543937168979981,0.8762299297329813,-0.42669216695637213,0.770306600189953,0.6499959678455013,1.567975418710823,285.2643127441406,293.6998596191406,294.9156799316406,297.1817626953125,297.2515869140625,295.0119323730469,286.1480712890625
-3.2438970327366743,-0.43833050208912144,0.6722175580967628,-0.6432521565517055,0.7184137779332654,0.16736133124775807,0.5090570957418219,0.8278417893621861,281.31121826171875,290.31512451171875,297.5007019042969,298.1121826171875,300.053466796875,293.0527038574219,284.15484619140625
-0.21599739605568757,0.6170304785282581,-0.4247080864849464,0.31293643183629327,0.07164925820445538,-0.5886210174814919,-0.70695324561973,0.004019931491727691,278.8693542480469,288.3880615234375,296.67022705078125,296.732666015625,300.73199462890625,292.48431396484375,284.2618103027344
-1.8112671817638706,0.43223687742576444,-0.4696267204202667,-0.8733421785538907,1.121114093084524,0.5834520743282032,-0.046306530243822766,0.6493502917749815,280.3672790527344,289.9109191894531,298.5906066894531,298.7501220703125,299.8357849121094,295.83984375,285.5761413574219
6.1702936101387635,0.23861968894240732,0.2858341732584202,0.9828536705101492,-0.3689045489699891,0.7269442640424875,-0.43224564896045237,1.4574013213198884,287.8260498046875,292.6244201660156,292.5734558105469,298.4915771484375,299.9350891113281,295.8180847167969,285.6405334472656
4.228684979652222,-0.34849705460315544,2.5300968513175093,-0.7938593244976813,1.8021617898393416,1.2844964035861555,-0.22371224469423065,-1.1690696410803543,284.4969482421875,290.1734619140625,294.07012939453125,297.7958068847656,298.1020812988281,291.24951171875,284.8084411621094
4.0639069267765,0.7891288349798328,0.5494977398516494,0.9248616586956508,1.704571894208129,0.7806206210139874,0.6026678381633533,1.0833397991641955,283.7760314941406,291.6213073730469,293.00634765625,298.4455261230469,298.0569152832031,291.8607482910156,286.0345764160156
0.3759594515116049,0.07802665270863213,-0.05407326004006374,0.5942446143918425,1.899834277420503,-2.515925876997877,-1.6558346563050799,-0.6235507606054855,285.0755310058594,292.1344299316406,294.5401611328125,298.5351867675781,300.0263977050781,293.9595947265625,283.90850830078125
-4.0351574461424775,-0.15478353294699806,-0.6580904912875348,0.33190060420456485,-0.30901797753198174,0.805474604605442,-0.48959179700653327,-0.3998919039136704,282.4974670410156,288.3121337890625,296.40936279296875,300.4036560058594,296.60418701171875,293.3506164550781,278.6041564941406
-6.86944376618573,0.7574458636203684,0.017965959958692927,-0.6394223324790848,-0.2847802476555732,-0.7357221798800593,-0.7556559412435658,-0.5222690462426234,285.2646484375,291.0661926269531,294.4079895019531,299.88092041015625,302.08599853515625,293.4593811035156,288.2333679199219
-0.02689950861816115,-0.21260028903944317,1.5374611356941692,0.4957003054546472,0.02685275834232777,0.322274239984216,-0.5743559331531017,0.39692399493025177,285.76995849609375,287.5368347167969,292.1274108886719,297.17974853515625,294.14471435546875,293.9731140136719,284.7811584472656
3.392475326560227,-0.9781414627851908,0.5545276830242346,1.5376901165656198,0.3277328639211461,-0.18246411363938403,-0.8294369189874095,0.47710754154249163,287.1809997558594,289.0810546875,294.9430847167969,299.001708984375,297.55841064453125,294.5076599121094,285.2650146484375
-1.2113192606505585,0.6765697462631185,-0.10836940482444456,-0.05650924419159368,-0.4479239956988604,0.6199536252552477,-0.6315208514736527,-0.5587785419372,289.06939697265625,291.5750427246094,296.4660949707031,301.99029541015625,300.22442626953125,292.9459228515625,281.72894287109375
-2.6382832702505326,-0.8360303681463,1.5534368810160115,1.6646431481593456,-0.4243247577713253,-0.12443371130546282,-0.843200177766605,-0.6020736642413541,285.1673889160156,292.3661804199219,296.5505676269531,301.77337646484375,298.69598388671875,295.2378234863281,286.42535400390625
-2.588416702239684,-0.8194596187196974,-0.6800313122885139,0.3012643436706714,-0.5019118839700369,0.06931096982398506,0.5562887235729541,0.862421220599908,285.8408203125,290.967529296875,294.19854736328125,299.36920166015625,299.78460693359375,292.4048156738281,285.194580078125
7.738280443381999,0.29369738771420256,-1.070606537744954,-1.082349922588672,0.43219270759962447,-0.576402754207579,0.09988045996029472,1.343788040390396,282.52813720703125,290.0896301269531,295.4854736328125,296.760498046875,297.7610168457031,298.8113098144531,280.66217041015625
0.4418081666145035,0.9969099530857533,1.3025053934887765,0.5525343050759197,-0.7006122699712015,0.9368852580218193,0.6407955039064038,0.24266876535253276,288.0491638183594,289.8819885253906,294.1177062988281,299.0225524902344,298.82843017578125,290.3102111816406,287.1210021972656
-10.677833532542184,1.2943622125287593,2.05896130975466,0.8663208077140051,-0.32068510964464036,-0.18901372652160586,-0.6587399306676814,-0.335217817291604,280.2991943359375,287.2115173339844,294.6953125,299.41754150390625,300.2288513183594,295.2207336425781,287.4236145019531
-6.3206446540880385,1.229640602919051,0.11924103472102332,0.11593567381078598,0.32215923021162834,0.5375359119045294,-2.0581496717451624,1.0367606053944574,286.0610046386719,290.2969665527344,296.7362060546875,301.4783935546875,300.29827880859375,296.5790100097656,282.8731689453125
2.7133748019769186,-0.41800437384821676,0.6618354439527498,0.7920537407803956,1.0826648398078986,0.23357965030055525,0.6719657842613526,0.6557383913869246,275.51055908203125,290.3189392089844,294.8490295410156,297.37152099609375,298.34710693359375,295.1482238769531,282.630615234375
-3.965775164347292,1.0820526927669303,0.6684311747329487,1.5555718390204838,-2.173519832119989,1.8148219889451447,0.21604478140154093,-0.3503420113265389,280.97161865234375,290.60174560546875,294.29779052734375,297.4597473144531,298.2958068847656,292.8050842285156,286.4831848144531
-2.338094553060685,-1.2874264223960648,0.22454578515281456,-0.21178616195287825,1.9272979191914548,-0.9627935067919301,0.5878456992954934,0.08179743370546425,285.9451904296875,290.84771728515625,297.4600830078125,299.58465576171875,299.87109375,295.74981689453125,286.8652038574219
0.27641663583674614,0.9577042183137299,0.5752047273377235,0.5081213957745456,2.0348071559817438,0.039265308673786095,0.5423818466805304,1.2042533907855972,284.6275634765625,293.5351867675781,297.37042236328125,298.2174072265625,299.5512390136719,293.1517028808594,285.0190734863281
6.50775840234499,-0.8014197761815165,-1.1428537850193856,-0.37217474903798914,-0.872447203211999,-0.945256610649043,0.7456599294533733,-0.2942285266435851,284.6369934082031,292.1279296875,296.1842346191406,302.0580749511719,299.09674072265625,293.8238220214844,285.7919921875
5.635930746464069,-2.4057138600257666,-1.3145598643148872,1.8904510628292919,0.32145827263826937,-1.8288534109118302,0.5963924203369906,-0.07458468855090586,280.6776123046875,296.227294921875,297.97296142578125,299.3100891113281,301.8122863769531,290.4044494628906,281.9485168457031
-2.0690663318060345,-0.23830125696672838,-1.8007606051405967,0.3157554055038718,-0.9550819643066315,1.105607557529986,2.404983705859583,0.8838521952849756,285.43304443359375,291.14129638671875,297.2360534667969,300.1563720703125,298.5664978027344,291.9594421386719,280.7027893066406
4.502767167534678,-0.2355790575347417,-0.42306252100096553,-1.1479980395332754,-0.11197290950080453,-1.2363740419031657,-1.5707524480772959,-0.6180703297216016,281.7986755371094,291.21368408203125,298.9352722167969,300.3104248046875,301.70745849609375,295.0533447265625,281.6292419433594
